celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score_norm,week1_judge2_score_norm,week1_judge3_score_norm,week1_judge4_score_norm,week2_judge1_score_norm,week2_judge2_score_norm,week2_judge3_score_norm,week2_judge4_score_norm,week3_judge1_score_norm,week3_judge2_score_norm,week3_judge3_score_norm,week3_judge4_score_norm,week4_judge1_score_norm,week4_judge2_score_norm,week4_judge3_score_norm,week4_judge4_score_norm,week5_judge1_score_norm,week5_judge2_score_norm,week5_judge3_score_norm,week5_judge4_score_norm,week6_judge1_score_norm,week6_judge2_score_norm,week6_judge3_score_norm,week6_judge4_score_norm,week7_judge1_score_norm,week7_judge2_score_norm,week7_judge3_score_norm,week7_judge4_score_norm,week8_judge1_score_norm,week8_judge2_score_norm,week8_judge3_score_norm,week8_judge4_score_norm,week9_judge1_score_norm,week9_judge2_score_norm,week9_judge3_score_norm,week9_judge4_score_norm,week10_judge1_score_norm,week10_judge2_score_norm,week10_judge3_score_norm,week10_judge4_score_norm,week11_judge1_score_norm,week11_judge2_score_norm,week11_judge3_score_norm,week11_judge4_score_norm,avg_judge_score,std_judge_score,min_judge_score,max_judge_score,score_range,score_trend,score_improvement,avg_judge_disagreement,max_judge_disagreement,performance_consistency,n_weeks_with_scores,total_judge_scores,score_trend_r2
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,0.875534987,-0.097281665,0.875534987,-0.097281665,0.537825435,-0.384161025,0.537825435,0.537825435,1.206501207,-0.127000127,1.206501207,0.0,1.170945038,1.767897411,1.170945038,1.170945038,0.301511345,0.301511345,0.301511345,0.301511345,-1.571428571,-0.142857143,-1.571428571,-0.142857143,0.462250164,0.462250164,0.462250164,0.462250164,0.92717265,0.92717265,0.92717265,0.92717265,-1.784435632,0.162221421,-0.811107106,-0.811107106,0.0,0.0,0.0,0.0,,,,,0.29837981488571436,0.8363152650647766,-1.784435632,1.767897411,3.552333043,-0.09530384603194444,-1.20023376675,0.2801836884490295,0.6802721082993198,0.7292364504471529,9,35,0.12809889419567297
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,-0.097281665,-0.097281665,-0.097281665,-0.097281665,-1.306147485,-1.306147485,-0.384161025,-0.384161025,-0.127000127,-1.460501461,-0.127000127,0.0,-1.216864451,-1.813816824,-0.619912079,-0.619912079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.6503167218666668,0.603914274681886,-1.813816824,-0.097281665,1.7165351590000002,-0.2637380396416667,-0.9703446932500001,0.3006877676163054,0.5927419359265932,0.41796000379533765,4,15,0.663628224040752
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,-0.097281665,-0.097281665,-0.097281665,-0.097281665,0.537825435,-1.306147485,0.537825435,0.537825435,-0.127000127,-0.127000127,1.206501207,0.0,0.573992666,-0.619912079,0.573992666,-0.022959707,-0.904534034,-0.904534034,-0.904534034,-0.904534034,-0.142857143,-1.571428571,-0.142857143,-1.571428571,-1.201850425,-1.201850425,-1.201850425,-1.201850425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.3880849112962963,0.762257045494633,-1.571428571,1.206501207,2.777929778,-0.2287032412738095,-1.10456876,0.3499613143542268,0.8500590324233316,0.6065804207066723,7,27,0.6633987430056011
Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,30,Eliminated Week 9,5,0.875534987,0.875534987,0.875534987,0.875534987,0.537825435,0.537825435,0.537825435,0.537825435,-0.127000127,-0.127000127,-0.127000127,0.0,0.573992666,-0.022959707,1.170945038,0.573992666,0.301511345,0.301511345,0.301511345,0.301511345,-0.142857143,-0.142857143,-0.142857143,-0.142857143,-0.924500327,-0.924500327,-0.924500327,0.184900065,0.92717265,0.92717265,0.92717265,0.92717265,1.135549948,-0.811107106,0.162221421,-0.811107106,0.0,0.0,0.0,0.0,,,,,0.2571050176857143,0.6207766231301174,-0.924500327,1.170945038,2.095445365,-0.07359485264583335,-0.95664569775,0.15707571672007573,0.8684210530159907,0.5304702249355797,9,35,0.14435576056280963
Iman Shumpert,Daniella Karagach,Athlete,Illinois,United States,31,30,1st Place,1,0.875534987,-2.042914971,-1.070098318,-1.070098318,0.537825435,-0.384161025,-0.384161025,-0.384161025,-0.127000127,-1.460501461,-1.460501461,0.0,0.573992666,-1.813816824,0.573992666,-0.022959707,-2.110579412,-2.110579412,-2.110579412,-2.110579412,1.285714286,1.285714286,1.285714286,1.285714286,0.462250164,-1.756550621,-0.647150229,-0.647150229,-0.662266179,-1.721892064,-0.662266179,-0.662266179,0.162221421,-0.811107106,1.135549948,-0.811107106,0.774596669,0.774596669,0.774596669,0.774596669,,,,,-0.3713291460256411,1.1320203473926684,-2.110579412,1.285714286,3.396293698,0.10507194880101012,1.6014908240000003,0.5550243518253963,1.4984227127590746,0.9580519253301963,10,39,0.11025718945939154
Cody Rigsby,Cheryl Burke,Fitness Instructor,California,United States,34,30,3rd Place,3,-0.097281665,-0.097281665,-0.097281665,-0.097281665,-0.384161025,-0.384161025,-0.384161025,-0.384161025,-1.460501461,-1.460501461,-1.460501461,0.0,-0.619912079,-1.813816824,-0.619912079,-0.619912079,-0.904534034,-0.904534034,-0.904534034,-0.904534034,-0.142857143,-0.142857143,-0.142857143,-0.142857143,-0.647150229,-0.647150229,0.462250164,0.462250164,0.397359707,0.397359707,-0.662266179,-0.662266179,-0.811107106,-0.811107106,-1.784435632,-0.811107106,-1.290994449,-1.290994449,-1.290994449,-1.290994449,,,,,-0.6269677110769231,0.602114274466219,-1.813816824,0.462250164,2.276066988,-0.03367048381363637,-1.1937127840000001,0.1377719656671325,0.4102564106628515,0.5354341660187663,10,39,0.036249163804498157
Melanie C,Gleb Savchenko,Singer/Rapper,,England,47,30,Eliminated Week 5,11,0.875534987,0.875534987,-0.097281665,0.875534987,0.537825435,0.537825435,1.459811895,1.459811895,-0.127000127,-0.127000127,1.206501207,0.0,-0.022959707,-0.022959707,0.573992666,0.573992666,0.301511345,0.301511345,0.301511345,0.301511345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.5150110635263158,0.5067214735172911,-0.127000127,1.459811895,1.5868120220000002,-0.13849411435000003,-0.3308194790000001,0.24629441030932062,0.5927419359265933,0.3119680955546518,5,19,0.49269967971219714
Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,30,Eliminated Week 8,7,-0.097281665,-1.070098318,-0.097281665,-1.070098318,0.537825435,-0.384161025,0.537825435,0.537825435,-1.460501461,-1.460501461,1.206501207,0.0,0.573992666,-0.619912079,0.573992666,-0.022959707,-0.904534034,-0.904534034,0.301511345,0.301511345,1.285714286,-0.142857143,1.285714286,-0.142857143,-0.092450033,-0.092450033,1.01695036,1.01695036,-1.721892064,-1.721892064,-1.721892064,-1.721892064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.20237843706451616,0.9648937051073498,-1.721892064,1.285714286,3.0076063499999997,-0.04990250108928575,-1.1382020725,0.6001216305513617,2.370967743706373,0.7566523493311842,8,31,0.026097752387352482
Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,30,Eliminated Week 8,8,0.875534987,-0.097281665,-0.097281665,-0.097281665,0.537825435,-0.384161025,0.537825435,0.537825435,1.206501207,1.206501207,1.206501207,0.0,-0.022959707,1.170945038,1.170945038,1.170945038,0.301511345,0.301511345,0.301511345,0.301511345,-0.142857143,-0.142857143,-0.142857143,-0.142857143,2.126350752,-0.092450033,2.126350752,2.126350752,-0.662266179,-0.662266179,-0.662266179,-0.662266179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.4256302779032259,0.8255787842246088,-0.662266179,2.126350752,2.788616931,-0.047080293059523805,-0.808188677,0.254528647952561,1.230769230879154,0.730201213570698,8,31,0.024942757512606037
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,1.84835164,0.875534987,0.875534987,0.875534987,1.459811895,1.459811895,0.537825435,1.459811895,1.206501207,1.206501207,1.206501207,0.0,0.573992666,0.573992666,1.170945038,1.170945038,1.507556723,1.507556723,1.507556723,1.507556723,1.285714286,1.285714286,1.285714286,1.285714286,1.01695036,-0.092450033,1.01695036,1.01695036,0.92717265,-0.132453236,0.92717265,0.92717265,1.135549948,1.135549948,1.135549948,1.135549948,0.774596669,0.774596669,0.774596669,0.774596669,,,,,1.0493008465384612,0.4037646760647902,-0.132453236,1.84835164,1.9808048759999999,-0.043001593972727285,-0.3441424812499999,0.11562859255739655,0.30769230799713865,0.27639650946536226,10,39,0.22187861138525602
Christine Chiu,Pasha Pashkov,TV Personality,,Taiwan China,38,30,Eliminated Week 3,14,-0.097281665,0.875534987,-0.097281665,-0.097281665,-0.384161025,-0.384161025,-0.384161025,-0.384161025,-0.127000127,-0.127000127,-0.127000127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.12126858990909092,0.3566359165736011,-0.384161025,0.875534987,1.259696012,-0.1364613125,-0.272922625,0.07886435320070743,0.2365930596021223,0.26508081410931666,3,11,0.26501014314507826
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,0.875534987,-0.097281665,-0.097281665,0.875534987,-0.384161025,-0.384161025,-0.384161025,-0.384161025,-0.127000127,-0.127000127,-0.127000127,0.0,-1.216864451,-1.216864451,-0.022959707,-0.619912079,0.301511345,0.301511345,0.301511345,0.301511345,-1.571428571,-1.571428571,-1.571428571,-1.571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.3703220621304348,0.7575107606651341,-1.571428571,0.875534987,2.446963558,-0.23965454557142854,-1.960555232,0.10701892267270341,0.32665612323339077,0.7332971503087438,6,23,0.3738345109755691
Amanda Kloots,Alan Bersten,TV Personality,Ohio,United States,39,30,4th Place,4,0.875534987,0.875534987,0.875534987,0.875534987,1.459811895,1.459811895,1.459811895,1.459811895,1.206501207,1.206501207,1.206501207,0.0,0.573992666,0.573992666,0.573992666,0.573992666,1.507556723,1.507556723,0.301511345,1.507556723,-0.142857143,-0.142857143,1.285714286,1.285714286,-0.924500327,-0.924500327,-0.924500327,0.184900065,0.92717265,0.92717265,0.92717265,0.92717265,0.162221421,1.135549948,1.135549948,1.135549948,-1.290994449,0.774596669,-1.290994449,0.774596669,,,,,0.6672544359487181,0.8051206363195118,-1.290994449,1.507556723,2.798551172,-0.12043304073484846,-1.133733877,0.3010665107764424,1.4222222222534968,0.6642425335765728,10,39,0.3013348625262623
Jason Lewis,Peta Murgatroyd,Actor/Actress,California,United States,51,31,Eliminated Week 1,16,-0.856170674,-1.739959756,-1.739959756,-0.856170674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.298065215,0.5102558643995522,-1.739959756,-0.856170674,0.883789082,0.0,0.0,0.2603610471541342,0.2603610471541342,0.0,1,4,0.0
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71,31,Eliminated Week 3,14,0.027618409,-0.856170674,-0.856170674,-0.856170674,-2.157039404,-1.001482581,-2.157039404,-2.157039404,-1.308204556,-1.308204556,-1.308204556,-1.308204556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.2705260525,0.649197477815552,-2.157039404,0.027618409,2.184657813,-0.33649057637499996,-0.6729811527499999,0.17636622620098616,0.3338278927954632,0.6173263907178621,3,12,0.2971092172443742
Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,31,Withdrew,12,0.911407491,0.911407491,0.911407491,0.911407491,0.154074243,0.154074243,0.154074243,0.154074243,-0.214779853,-0.214779853,-0.214779853,-0.214779853,0.126434926,0.126434926,0.126434926,0.126434926,0.783167848,0.783167848,0.783167848,0.783167848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.3520609309999999,0.4377300406300146,-0.214779853,0.911407491,1.1261873439999999,-0.02841186029999998,-0.1282396429999999,0.0,0.0,0.47700525291454665,5,20,0.008869375187757727
Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,31,Eliminated Week 5,11,0.027618409,-0.856170674,0.027618409,0.027618409,-1.001482581,-1.001482581,-1.001482581,-1.001482581,0.878644851,-0.214779853,-0.214779853,-0.214779853,-0.96933443,-0.96933443,-0.96933443,-0.96933443,-0.410230777,-1.00693009,-0.410230777,-1.00693009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.56282999665,0.5353244840845338,-1.00693009,0.878644851,1.885574941,-0.09983549925,-0.51525157175,0.12256970766968492,0.2988943958293719,0.4747583692588922,5,20,0.11055152503589573
Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,31,Eliminated Week 9,6,-0.856170674,-0.856170674,-0.856170674,0.027618409,0.154074243,0.154074243,1.309631067,1.309631067,-0.214779853,-1.308204556,-0.214779853,-0.214779853,-0.96933443,-0.96933443,-0.96933443,-0.96933443,-0.410230777,-0.410230777,-0.410230777,-0.410230777,0.453298414,-0.755497357,-0.755497357,0.453298414,1.500354568,-0.065232807,1.500354568,1.500354568,-0.435540527,0.338753743,-0.435540527,0.338753743,-0.92998111,-1.627466942,-1.627466942,-1.627466942,0.0,0.0,0.0,0.0,,,,,-0.25718917858333334,0.8832954393551938,-1.627466942,1.500354568,3.1278215100000004,-0.026663399991666673,-0.8178720807500001,0.2622847661205867,0.6127659571898479,0.7950175013058504,9,36,0.008436046027113911
Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,31,Eliminated Week 9,5,0.911407491,0.027618409,0.911407491,0.911407491,0.154074243,0.154074243,0.154074243,1.309631067,0.878644851,-0.214779853,0.878644851,0.878644851,-0.96933443,-0.96933443,-0.96933443,0.126434926,-1.454454574,-1.454454574,-0.857755262,-0.857755262,0.453298414,-0.755497357,-0.755497357,0.453298414,-0.065232807,-0.848026495,0.71756088,0.71756088,0.145180176,-0.629114094,0.145180176,0.145180176,-0.232495277,-1.627466942,-0.232495277,-0.92998111,0.0,0.0,0.0,0.0,,,,,-0.10415795161111112,0.7959584277203433,-1.627466942,1.309631067,2.937098009,-0.12772839185,-1.446069872,0.32127193712747665,0.5617021273587942,0.6495166796988494,9,36,0.290038423141497
Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,31,3rd Place,3,0.911407491,0.911407491,0.911407491,1.795196574,1.309631067,1.309631067,1.309631067,1.309631067,0.878644851,0.878644851,0.878644851,1.972069555,1.222204281,1.222204281,1.222204281,1.222204281,0.932342676,0.932342676,0.932342676,1.529041988,-0.755497357,0.453298414,-0.755497357,0.453298414,0.71756088,-0.065232807,0.71756088,1.500354568,1.113048013,1.113048013,1.113048013,1.113048013,0.464990555,-0.232495277,-0.232495277,-0.232495277,-1.0,-1.0,-1.0,-1.0,,,,,0.65190942435,0.8300960613104439,-1.0,1.972069555,2.972069555,-0.19216235942727275,-2.1323547617500003,0.1600372363788095,0.4870624053291615,0.7830177072951141,10,40,0.5520836902576117
Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,31,Eliminated Week 4,13,-0.856170674,-0.856170674,-0.856170674,-0.856170674,-1.001482581,-1.001482581,0.154074243,0.154074243,-1.308204556,-1.308204556,-1.308204556,-0.214779853,-0.96933443,-2.065103785,-2.065103785,-2.065103785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.026471167375,0.6851342675981984,-2.065103785,0.154074243,2.219178028,-0.3416116527999999,-0.9349907722499998,0.26104396823823184,0.445103857830989,0.5707164248192074,4,16,0.5971361448533389
Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,31,Eliminated Week 6,10,-0.856170674,-0.856170674,-0.856170674,-0.856170674,0.154074243,-1.001482581,-1.001482581,-1.001482581,-1.308204556,-1.308204556,-0.214779853,-0.214779853,0.126434926,-0.96933443,0.126434926,0.126434926,-0.559405605,-0.559405605,0.037293707,-0.559405605,-0.755497357,-0.755497357,-0.755497357,-0.755497357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.6072486334166668,0.45876287408235367,-1.308204556,0.154074243,1.462278799,0.057841119157142844,0.10067331700000004,0.18692398189543388,0.39852586037687937,0.2716639415267625,6,24,0.15866364392971274
Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,31,Eliminated Week 7,9,0.911407491,0.027618409,0.027618409,0.911407491,0.154074243,-1.001482581,0.154074243,0.154074243,-0.214779853,-0.214779853,-0.214779853,0.878644851,1.222204281,0.126434926,0.126434926,1.222204281,-0.559405605,-1.156104918,-0.559405605,0.037293707,0.453298414,-0.755497357,-0.755497357,0.453298414,-0.848026495,-0.065232807,-0.848026495,-0.848026495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.04217703375000002,0.6748175563375697,-1.156104918,1.222204281,2.3783091990000003,-0.14343121479464285,-1.121841023,0.31013439580810814,0.4870624053291615,0.49084975277776227,7,28,0.39847123989194183
Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,31,Eliminated Week 8,8,0.027618409,0.027618409,0.027618409,0.027618409,0.154074243,0.154074243,0.154074243,0.154074243,0.878644851,0.878644851,0.878644851,0.878644851,1.222204281,0.126434926,0.126434926,1.222204281,0.335643363,0.932342676,0.335643363,0.335643363,0.453298414,0.453298414,0.453298414,0.453298414,-0.848026495,-0.065232807,-0.065232807,-0.848026495,-0.629114094,-1.403408364,-0.629114094,-0.629114094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.17418204990625,0.6187296758727989,-1.403408364,1.222204281,2.625612645,-0.12465717484226191,-0.8503060705000001,0.10542344593112024,0.40023682645237196,0.5774777690102184,8,32,0.2795859033201627
Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,31,1st Place,1,1.795196574,1.795196574,1.795196574,1.795196574,1.309631067,1.309631067,1.309631067,1.309631067,0.878644851,0.878644851,0.878644851,1.972069555,1.222204281,1.222204281,1.222204281,1.222204281,1.230692332,1.230692332,1.230692332,1.827391645,1.662094184,1.662094184,1.662094184,1.662094184,0.71756088,0.71756088,1.500354568,1.500354568,1.113048013,1.113048013,1.113048013,1.113048013,1.162476387,1.162476387,1.162476387,1.162476387,1.0,1.0,1.0,1.0,,,,,1.290547641725,0.32571001420102885,0.71756088,1.972069555,1.254508675,-0.0511462402621212,-0.795196574,0.059216223268725374,0.2988943958293719,0.2560873778084337,10,40,0.36564742682874096
Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50,31,Eliminated Week 2,15,-0.856170674,-0.856170674,-0.856170674,-0.856170674,-1.001482581,-2.157039404,-1.001482581,-1.001482581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.073271230375,0.4437735733799817,-2.157039404,-0.856170674,1.30086873,-0.4342011127500002,-0.4342011127500002,0.1669139463977316,0.3338278927954632,0.3070265512242698,2,8,1.0
Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,31,Eliminated Week 8,7,-1.739959756,-1.739959756,-0.856170674,-1.739959756,0.154074243,-1.001482581,0.154074243,0.154074243,-1.308204556,-2.40162926,-1.308204556,-1.308204556,0.126434926,-0.96933443,-0.96933443,-0.96933443,-1.901979059,-1.901979059,-1.901979059,-1.901979059,-1.964293127,-1.964293127,-1.964293127,-1.964293127,-2.41361387,-1.630820183,-1.630820183,-1.630820183,-1.403408364,-2.177702633,-2.177702633,-2.177702633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.4509625160000001,0.7440503573357895,-2.41361387,0.154074243,2.567688113,-0.16748950504166668,-0.4651165802499999,0.17890563597608783,0.33382789337324176,0.6779223432763123,8,32,0.36624065586138205
Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,31,4th Place,4,0.911407491,0.911407491,0.911407491,0.911407491,0.154074243,0.154074243,0.154074243,0.154074243,0.878644851,-0.214779853,-0.214779853,0.878644851,0.126434926,0.126434926,0.126434926,0.126434926,0.484818191,-0.111881121,0.484818191,0.484818191,0.453298414,0.453298414,0.453298414,0.453298414,-0.065232807,0.71756088,-0.065232807,-0.065232807,1.113048013,0.338753743,0.338753743,0.338753743,0.464990555,-0.232495277,-0.232495277,-0.232495277,-1.0,-1.0,-1.0,-1.0,,,,,0.19174600422499996,0.5471591803791027,-1.0,1.113048013,2.1130480130000002,-0.10640201623181819,-1.9114074909999998,0.09122343930418024,0.39852586110582927,0.4983093750965113,10,40,0.41793913379594205
Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,31,2nd Place,2,0.911407491,0.911407491,0.911407491,0.911407491,1.309631067,1.309631067,1.309631067,1.309631067,0.878644851,0.878644851,0.878644851,1.972069555,1.222204281,1.222204281,1.222204281,1.222204281,1.081517504,1.081517504,1.081517504,1.081517504,0.453298414,0.453298414,0.453298414,1.662094184,-0.065232807,-0.065232807,-0.848026495,-0.065232807,0.145180176,0.145180176,0.145180176,0.145180176,1.162476387,1.162476387,1.162476387,1.162476387,1.0,1.0,1.0,1.0,,,,,0.8478984060499999,0.5520476448187213,-0.848026495,1.972069555,2.82009605,-0.060862309766666664,0.08859250900000004,0.08173826887150056,0.3652968033924733,0.5118962410516458,10,40,0.12958192234787447
Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,32,Eliminated Week 2,13,-0.431092459,-0.431092459,-0.431092459,0.0,-0.085907356,-0.923504076,-0.923504076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5376988141666666,0.32738407617802706,-0.923504076,-0.085907356,0.83759672,-0.2132127103333334,-0.2132127103333334,0.11692804422579305,0.2338560884515861,0.15076415331186313,2,6,1.0
Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,32,Eliminated Week 5,10,0.431092459,-0.431092459,0.431092459,0.0,-0.085907356,-0.085907356,-0.085907356,0.0,-0.581478789,-0.581478789,0.215977836,0.215977836,-0.283473355,-0.283473355,-0.283473355,0.0,-0.968245837,0.0,-0.968245837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22296955026666668,0.4407404878637903,-0.968245837,0.431092459,1.399338296,-0.24214526456666668,-1.1119433233333333,0.09195332677220383,0.24778761094222224,0.4184001110647067,5,15,0.8373526267865515
Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,0.431092459,-0.431092459,-0.431092459,0.0,-0.923504076,-0.923504076,-0.923504076,0.0,-0.581478789,-0.581478789,0.215977836,-0.581478789,-1.322875656,-1.322875656,-1.322875656,0.0,0.0,0.0,0.0,0.0,-0.597443631,-1.457762459,-0.597443631,-0.597443631,-1.42693538,-1.42693538,-0.5488213,-1.42693538,-0.252101397,-0.252101397,-0.252101397,-0.252101397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6691300143076924,0.5482202983819349,-1.322875656,0.431092459,1.753968115,-0.29961450657499994,-1.1791781696666666,0.10169296953282997,0.24778761094222224,0.5317450595172528,4,13,0.5291362272888368
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,-0.431092459,-1.293277376,-1.293277376,0.0,0.751689364,-0.085907356,-0.085907356,0.0,-0.581478789,-0.581478789,-0.581478789,-0.581478789,-1.322875656,-1.322875656,-1.322875656,0.0,-0.968245837,-0.968245837,-0.968245837,0.0,-1.242682752,-1.242682752,-1.242682752,-0.382363924,-0.5488213,-0.5488213,1.20740686,-0.5488213,-0.252101397,-0.252101397,0.630253492,-0.252101397,-1.18729368,-1.18729368,-0.373149442,-1.18729368,-1.825741858,-1.825741858,-1.825741858,0.0,-1.470294088,-2.520504151,-1.470294088,0.0,-0.8206821183157894,0.7480612328914663,-2.520504151,1.20740686,3.7279110109999998,-0.09012882833030303,-0.8144817053333333,0.19688704219796457,0.7710843374942464,0.6768903890281037,11,38,0.19502192563417656
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,0.431092459,0.431092459,0.431092459,0.0,1.589286084,1.589286084,1.589286084,0.0,1.013434461,1.013434461,1.013434461,1.013434461,1.795331247,1.795331247,1.795331247,0.0,0.968245837,1.936491673,0.968245837,0.0,1.123194026,1.123194026,1.983512854,1.123194026,1.20740686,0.32929278,1.20740686,0.32929278,0.850842214,0.850842214,0.850842214,0.850842214,0.440994796,0.440994796,1.255139033,1.255139033,0.912870929,0.912870929,0.912870929,0.0,0.630126038,0.630126038,0.630126038,0.0,1.0322361102105264,0.46576225401328725,0.32929278,1.983512854,1.654220074,-0.0419838005409091,0.19903357900000002,0.08868262240679904,0.3124999996437796,0.4154728145783125,11,38,0.11232358627357904
Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,32,Eliminated Week 4,11,0.431092459,0.431092459,0.431092459,0.0,-0.923504076,-0.923504076,-0.923504076,0.0,-1.378935414,-1.378935414,-0.581478789,-0.581478789,-0.283473355,-0.283473355,-0.283473355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48065256323076927,0.6346248419228492,-1.378935414,0.431092459,1.8100278730000001,-0.22004004674999997,-0.714565814,0.05299475572969922,0.2119790229187969,0.6605297744409118,4,13,0.18495556749245304
